DJANY - Ça Va Bouger (Clip officiel),uiH0O6BEo_o,zimaKweito,3,"DJANY - C'est Compliqué (Clip officiel),vnJZzpvP7_w;DJANY - Ça Va Bouger (Clip officiel),uiH0O6BEo_oDJANY - Ça Va Bouger (Clip officiel),uiH0O6BEo_o",,djany,çavabouger,
StarBoy - Blow (Official Video) ft. Blaq Jerzee Wizkid,bN9XADMjYFU,zimaKweito,3,"Starboy - For Your Back ft. Wizkid Piszy (Official Video),p_ZJy35IVDo;STARBOY - SOCO ft. TERRI X SPOTLESS X CEEZA MILLI X WIZKID (OFFICIAL VIDEO),1VrWaED18_g;STARBOY Ft. L.A.X & Wizkid - CARO - (Official Video),VF47kno4Dro;StarBoy feat. Wizkid & Blaq Jerzee - Thankful (Audio),409sYZRi5jQ;StarBoy feat. Wizkid & DJ Tunez - Cover Me (Audio),KyXePlhf5Hg;StarBoy feat. Wizkid & Chronixx - Jam (Audio),ubCBPWEvoVY;StarBoy - Blow (Official Video) ft. Blaq Jerzee Wizkid,bN9XADMjYFUBLOW - Fall In Deep (Official Music Video),WGfQDrXHEwk;BLOW - You Killed Me on the Moon (Official Video),huwZ1bMYhLI;Pickle - Blow (Official Audio),uc4JxNDCy0c;Reekado Banks - Blow Feat. OC (Official Video),F9Acb14N1kU;StarBoy - Blow (Official Video) ft. Blaq Jerzee Wizkid,bN9XADMjYFU",,starboy,blow,
Naza - Loin De Moi (Clip Officiel),XxmQDp5y_5o,zimaKweito,5,"Naza Ft. keblack - On t'a dit,4Hsj6uQsVZs;Naza - Ça va (feat. Alonzo) (Clip Officiel),TJmx0Tn5sfU;GLK Feat Naza - Allez (Clip Officiel),WH3YTYDOgOI;Naza - Remontada (Clip Officiel),iinA6VxUjt8;Naza - Pablo (Clip Officiel),ESbDi515wHI;Naza - MMM (Clip Officiel),Tqr52FpLDRU;Ghetto Phénomène - My God ft. Naza,2nQ9UjeN318;NAZA -  Shtah (Clip Officiel) By Mr Laine ! 2019,NCfWnIGWU_c;Naza - Chaud lapin (Son officiel),LRF4U3DQP1Q;Naza - Je m'en bats les c****** (Clip officiel),qKcMV5TxkLw;Bolier & Trobi - In The Water (Official Music Video),gg7yVIJcbPY;Naza feat. Dj Leska - Vodka (Clip Officiel),khZsdcO7HWE;Naza - Loin De Moi (Clip Officiel),XxmQDp5y_5oNaza - Loin De Moi (Clip Officiel),XxmQDp5y_5o",,naza,loindemoi,
Davido - 1 Milli (Audio),mGDbFndAMDE,zimaKweito,3,"Davido - With You Ft. Yonda (Official Video),xOezSigfgs4;Davido - Versace x Future x Migos x Nasty C x Young Thug (Trial Video),jrJh1cEwRzA;Davido - Wia Love Ft. Fresh Dolla (Official Video),VEtnvl7fJ-A;Davido - Coolest Kid in Africa (Official Video) ft. Nasty C,QGrxqOcZpZU;Davido feat. Runtown Akon - Bad Guys (Official Video),xn0_zBLQ3R0;Joh Makini Ft Davido - Kata Leta (Official Music Video),sfVamQdgkNw;Davido - Pere (Official Video) ft. Rae Sremmurd Young Thug,ZOReWvr536Y;Davido - Fall,3Iyuym-Gci0;Dodo - Davido (Official Music Video),Nyg6W-xrCTI;Davido - Like Dat (Official Video),gJPt8ruo2BQ;Davido - If,helEv0kGHd4;Davido - Flora My Flawa (Official Video),fpAopipfdAs;Mayorkun feat. Davido - BOBO (Official Video),5EitxN6DDN4;Davido - Assurance (Official Video),ucVJrja8r6Q;Davido - Dengeme Ft. Stunnah Gee (Official Video),nUzuTkMgffc;Aye - Davido (Official Music Video),uZ-_HIoEBE8;Davido - Sugar Love Ft. Abizzy (Official Video),8e9C9BH-wNo;Davido - Wireless (Video),clcRIfUncJk;Davido - Wia Ft. Fresh Dolla (Official Video lyric),OEAqdbauJhA;Davido ft. Drake & Cardi B - Backup (Official Music Video),vODt1WHlixE;Davido - My Baby Feat. Falz (Official Video),nIraIPgWUNA;Davido - Nwa Baby Feat. Ketchup (Official Video),sLOj0csNLuU;Davido - Toba ft. Pallaso (Official video),1Iz4FQCAT2c;Davido - PlayBack ft. Dremo Flowolf (Official Video),H4YH1D-OWaQ;Davido - Back Love ft. Flowolf (Official Video),5oDu31k-Itw;Davido - Moni ft. Olamide (Official Video),zRwIWOL5Eck;Dremo feat. Davido - Kpa (Official Video),uj0wQq_2qpc;Davido - Show Them ft. Ola Dreezy (Official Video),nIraIPgWUNA;Davido - Wia Ft. Fresh Dolla (Official lyrics Video),OEAqdbauJhA;Davido - Den Love Ft. Stunnah Gee (Official Video),nUzuTkMgffc;The Sound - Davido ft. Uhuru & DJ Buckz (Official Music Video),sVNPkCI-ytY;Owo Ni Koko - Davido (Official Music Video),UFYIsryxaSM;Davido - For You (Official Video),ykvgUO-JljY;Davido - Shine ft. Timaya (Official Video),ztT5usjCa4s;L.A.X - SAME GIRL FT DAVIDO (PROD. FRESH),1ulcySqd5Q4;Davido - Money ft. Olamide (Official Video),zRwIWOL5Eck;Davido - Fall (Official Video),3Iyuym-Gci0;Davido - Gimme Love ft. Stunnah Gee (Official Video),nUzuTkMgffc;Davido - Wia Love ft. Fresh Dolla (Official Video),VEtnvl7fJ-A;Patoranking - Jama (Official Video) Feat. DJ Mic Smith & Shaker,YH2I9KbF5sc;Davido - Wonder Woman (Official Video),WWYc2ezruO4;Davido - Vanilla (Official Video),gdyGw_hemtY;Harmonize Ft Diamond Platnumz - Kwangwaru (Official Music Video),0Wbc5ZwkAMw;Fully Bad - From The Ghetto [Official Music Video],Xy0xSbO-S5Y;Shenseea - Love I Got For U (Official Video),URDyX3Q55c4;Davido - Coolest Kid in Africa ft. Nasty C (Official Music Video),QGrxqOcZpZU;Davido - If (Official Music Video),helEv0kGHd4;Davido - Assurance (Official Music Video),ucVJrja8r6Q;Davido - Fine Girl (Official Video),83WUDW66ruA;Joh Makini ft. Davido - Kata Leta (Official Music Video),sfVamQdgkNw;Davido - I Like ft. Seye (Official Video),lKkDgodX-AQ;Davido - Case (Official Video),kTlf6Aw691k;Kobazzie - Bounce feat  DaVido (Official Video),rO7KxEhzAdY;Davido - Crazy Love ft. Young Thug (Official Video),YhRv3rtHrd0;Wizkid - My Way ft. Davido (Official Video),Eoty0hX1hY0;Davido - Energy ft. Riky Rick & LHF (Official Video),0UtxbU9zL2E;Davido - With You Feat. Chidokeyz (Official Video),yq-55ZsojcQ;Wizkid - My Way ft. Davido (Official Audio),IDjBZlNqds0;Davido - Risky (Official Video) ft. Popcaan,B9H3iinXZv0;Davido - Say ft. Chris Brown (Official Video),nvSR7o3fr08;Edem ft. Davido – Toto (Remix),zjm-dDSZ9Ic;Davido - Beautiful ft. Esoro (Official Video),z5gIMfSVmw0;Davido - Risky 2 ft. YoungChap (Official Video),1eu2LdqdN74;Davido - Way ft. Seye (Official Video),oxm1cGixYWw;Peruzzi Ft Davido - Sunshine,ZRX63qxTSP8;Davido - Keep It Up ft. Harmonize (Official Video),qnaCjUic7PQ;Davido - 1 Milli (Audio),mGDbFndAMDE;Davido - D & G (Audio) ft. Summer Walker,azD6p_Dnlts;Davido - Get to You (Audio),0YlrYfYS66Y;Davido - Disturbance (Audio) ft. Peruzzi,d9OL9NgE8JA;Davido - You Want ft. Chris Brown (Official Video),wDaOxC-gq0A;Davido - My Lady (Official Video),bqaF1RImBp8;Davido - Sweet in the Middle ft. Wurld Naira Marley  Zlatan,UVte8a_2q80Kofs Sadek - 9 milli,MP2bKupYaAs;Kizzy - Milli [Music Video] Link Up TV,EX2S9OlJEow;Davido - 1 Milli (Audio),mGDbFndAMDE",,davido,milli,
Crayon - Confidence ( Official Audio ),2WdzfIMumvA,zimaKweito,6,"crayon (クレヨン),E5L0PWptozc;Crayon - So Fine ( Official Music Video ),SodCciSrjVs;Crayon - Confidence ( Official Audio ),2WdzfIMumvARAYE - Confidence (Official Video) ft. Maleek Berry Nana Rogues,m-wztLuR9F8;Crush - 넌 (none) | A COLORS SHOW,5BlktZWdE8M;Crayon - Confidence ( Official Audio ),2WdzfIMumvA",,crayon,confidence,
An'Sow - Reviens Pas (Clip officiel),RvWzoZFdMjY,zimaKweito,3,"An'Sow - C'est Compliqué (Clip Video),mQXxeZKqf6o;An'Sow - Reviens Pas (Clip officiel),RvWzoZFdMjYAn'Sow - Reviens Pas (Clip officiel),RvWzoZFdMjY",,ansow,revienspas,
"Perfect Giddimani - Madda In Law (Riddim 2019 ""Windrush Generation"" By Giddimani Records)",jk2bvSTjR3M,riddim,4,"Perfect Giddimani - A Baby Ft. Lutan Fyah,HjfXkGcdBqs;Perfect Giddimani - Natty Dread Ready (Methods Of Babylon Riddim) - Reggae-Unite Records - 2018 .,QYNxP9aEcog;Perfect Giddimani feat. Teacha Dee - Dub & Happiness [Official Video 2018],5a2RIwAWAfU;Perfect Giddimani - End To Racism [Official Video 2018],zpbFV1be6zc;Perfect Giddimani feat. Teacha Dee - Positive Energy [Official Video 2017],J7Rbq1-2tyQ;Perfect Giddimani - Dinner Time - Dinner Time Riddim (Wicked Vybz) June 2018,-THlmlyAp1k;Lion Size feat. Perfect Giddimani - Little Haterz [Official Video 2018],p_ZFlsppMZI;Perfect Giddimani - End To Racism [Anti-Racism Riddim],N8NE4eRCyRM;Perfect Giddimani - How Yuh Do It [Official Video 2018],Tb_92enapXY;Perfect Giddimani - Never Change - Swagg Reggae Riddim (Uhuru Boys Records) January 2018,biE2LeH8OJk;Tian Corentin Lor sa later,VxARcVtQ9Q0;Little Mix - Woman Like Me (Official Video) ft. Nicki Minaj,fSOpiZo1BAA;Pure Reggae Love Mixtape (Part 3) Feat. Jah Cure Vybz Kartel Garnet Silk Chris Martin (Oct. 2018),ydO0NOyOC3s;Zahira feat. Rising Buffalo Tribe - Mystic One [Official Video 2018],DR-v3GYEUXU;Protoje Best Of Reggae Mixtape 2018 By DJLass Angel Vibes (July 2018),fEsOcVBCHkM;Vanessa Bling - Have Mercy On Me Lord,EZFe2ekGH6I;Naâman - We all (feat. Jahneration Phases Cachées Scars Yellam DEF),Pb4vy59JDc4;Apollo Riddim Mix (Full) Feat. Capleton Million Stylez Agent Sasco Dub Inc (May 2018),EqnE6rV1Xnk;Delly Ranx & Vershon - Vanity Love (R4NYTE & Delly Ranx ) January 2018,FlV2nwiFZ7M;Anuhea - Higher Than The Clouds (Official Video),E2ukkNb0AJs;Perfect Giddimani - Official Visit Of The King Selassie + Instrumental (Jan. 2019),MZ1AkqjvHD0;Perfect Giddimani - Visit Of King Selassie I (Official Video) (February 2019),6IMfII7PxDE;Perfect Giddimani - Never Break A Vow - My Favorite DJ Riddim (Giddimani Records) February 2019,qTXq-Zh2nwo;Perfect Giddimani Feat Fyakin - 420 Movie (Official Audio) (Giddimani Records) (May 2019),TYj8P6JsUC8;PERFECT GIDDIMANI Ft. SPECTACULAR - A.S.A.P. - IRIE ITES RECORDS,lkoHynAUHIw;Perfect Giddimani - Inspiration - Vinyllionaires Club Riddim (Giddimani Records) August 2019,-aDlJSThrhM;Perfect Giddimani - Natty Neva Trim - Reggae Train RIddim (Train Line Records) November 2019,8SvjsVpThK0;Perfect Giddimani - Windrush Generation - (Giddimani Records) November 2019,2-FOKangbbs;Perfect Giddimani - Sweet Jamaica (So Sour) (A. Difeo G. Rose) November 2019,jhrxVAGEkcg;Perfect Giddimani - Madda In Law (Riddim 2019 ""Windrush Generation"" By Giddimani Records),jk2bvSTjR3MPerfect Giddimani - Madda In Law (Riddim 2019 ""Windrush Generation"" By Giddimani Records),jk2bvSTjR3MPerfect Giddimani - Madda In Law (Riddim 2019 ""Windrush Generation"" By Giddimani Records),jk2bvSTjR3M",,perfectgiddimani,maddainlaw,riddimwindrushgenerationbygiddimanirecords
THE WAILERS - Live at Uprising Festival 2017,QO3mC4i6PkI,Live,0,"The Wailers - Rude Boy,-Nhgb9hC7UI;THE WAILERS - Live at Uprising Festival 2017,QO3mC4i6PkITHE WAILERS - Live at Uprising Festival 2017,QO3mC4i6PkI",,thewailers,liveatuprisingfestival,
Gregory Isaacs - 'Kingston 14' from Made In Jamaica reggae documentary DVD out now,W1HPgzWHeIw,roots,0,"Gregory Isaacs - If I Don't Have You,I8yaBa7-kwQ;Gregory Isaacs - Sad To Know (You're Leaving),wgEPArPkAqw;Gregory Isaacs - Babylon Too Rough,kU959L4fLO0;Gregory Isaacs - Hold Me Tight [1976],gEqZxzqREio;Três Coraçôes 2009 Limpo,mhJticQj-Ts;Lynford Newland - Equality & Justice For All [7th Vibration],yW8fiomKVFU;Milena 2019,k_Lub_SJKC0;Runkus & Royal Blu - Jusschool  (2018 By Iotosh & Runkus Music Group),XiXmT5sj_N4;UDDI - O noua lume (Official Video),MZT8-9EUyig;12'' Gregory Isaacs - Mr Know It All & dub,OCeYq8EOVAg;Gregory Isaacs - Thief a Man,5rG88qkrMyE;Gregory Isaacs - Poor And Clean 12""    1980,biiCeCRuieQ;GREGORY ISAACS - Set The Captives Free [1976],a29oxekYy2c;Gregory Isaacs - Since The Other Day,jpf6w5g05bA;Gregory Isaacs - 'Kingston 14' from Made In Jamaica reggae documentary DVD out now,W1HPgzWHeIwGregory Isaacs - 'Kingston 14' from Made In Jamaica reggae documentary DVD out now,W1HPgzWHeIw",,gregoryisaacs,kingstonfrommadeinjamaicareggaedocumentarydvdoutnow,
The Traps - Tears That I Cried [Shining Star],lIzy5FYtmAg,roots,1,"The Traps - Tears That I Cried [Shining Star],lIzy5FYtmAg;Pad Anthony - Lead The Way (Riddim 2018 ""Rub-A-Dub"" By Ram Goat Records & Dubmatix),3bmA2PeJL9cThe Traps - Tears That I Cried [Shining Star],lIzy5FYtmAg;Pad Anthony - Lead The Way (Riddim 2018 ""Rub-A-Dub"" By Ram Goat Records & Dubmatix),3bmA2PeJL9cThe Traps - Tears That I Cried [Shining Star],lIzy5FYtmAg;i☆Ris - Shining Star,kesOQafnZBg;Pad Anthony - Lead The Way (Riddim 2018 ""Rub-A-Dub"" By Ram Goat Records & Dubmatix),3bmA2PeJL9c;Dance Nation Sounds Feat. Zethe - Shining Star,2cTvbZohH7o;Nneka - Shining Star (Videoclip),dx3ecLe4vck",,thetraps,tearsthaticried,shiningstar
Koffee - Raggamuffin (Official Audio),4HSO9YtEAyA,roots,5,"Koffee - Toast (Official Video),p8HoEvDh70Y;Koffee - Raggamuffin (Audio),4HSO9YtEAyA;Koffee - Burning (Audio),f5_xCnwz-fA;Koffee - Toast (New Song 2018),w3WP-Rfiu-s;Koffee - Raggamuffin (Lyrics CC),dAbBxEcMVus;Prince Alla - Youthman in the Ghetto (discomix),02Q7OqeJTk0;Neelix - Alone After All Mix (Official Audio),mWEgqFnnvGw;Jo Mersa Marley ft. Yohan Marley - Burn It Down,gIc8awd8bQA;Moon Light Riddim Mix (Full) Feat. Jah Vinci Christopher Martin Fantan Mojah (DEC. 2018),ND38XlhoLRg;Spice Address Shenseea Dovey Magnum + Talks Mc Nuffy & Everything,QOf-gfmpovQ;Koffee - Throne (Official Video),5V4ZDNV4si0;Koffee - Toast @ A Matter Of Time Live in Kingston Jamaica [Feb. 23 2019],poIygRz45Ds;Koffee - Rapture | A COLORS SHOW,i4I2Ae6FQ9g;Koffee - Toast [E-Mix],t2SqUrJd2KY;Koffee - Yeh (Burna Boy Cover) April 2019,yk4WztLXzi4;Renni Rucci ""Elevators"" (WSHH Exclusive - Official Music Video),lYfIg3cYLKE;Koffee - Rapture (Remix) [Official Video] ft. Govana,9cm8duEzi3A;Koffee - Toast (Live) - Vevo DSCVR,oYiqqK3pBsk;Koffee - Throne (Mura Masa Remix) [Audio],DD_HE-EpA9I;Koffee ft. Chronixx - Ragamuffin (The Future of Jamaican Reggae),gxdP9jN0-tw;Koffee - Toast @ A Matter Of Time Live in Kingston Jamaica [Feb. 23  2019],poIygRz45Ds;Wizkid  - Joro ft. Koffee (Official Music Video),QSHTlmILQfo;Koffee - Raggamuffin in Cologne Germany @ SummerJam 2019,CYB3ccY-rZE;Koffee - Blazin (Official Audio) ft. Jane Macgizmo,6cj0YgM0LEU;Koffee - « Raggamuffin » I Live Néo Géo,Xoir7rc0nRg;Koffee - Raggamuffin (Official Audio),4HSO9YtEAyA;Koffee - Toast @ A Matter Of Time Live in Kingston Jamaica [Feb. 23, 2019],poIygRz45Ds;Koffee - Burning (Official Audio),f5_xCnwz-fA;Koffee - W (Official Video) ft. Gunna,XQF69A3oGjMGAZAMAN 224 - RAGGA MUFFIN 2018 | CLIP OFFICIEL |,v6AfvO1BDq4;Koffee - Raggamuffin (Audio),4HSO9YtEAyA;Selah Sue - Raggamuffin (Official Video),-IunmW3wI5Q;A#keem - Raggamuffin [Offical Video 2018],3PNCgJ0Q1T0;Koffee - Raggamuffin (Lyrics CC),dAbBxEcMVus;Prince Alla - Youthman in the Ghetto (discomix),02Q7OqeJTk0;Neelix - Alone After All Mix (Official Audio),mWEgqFnnvGw;Tarrus Riley - Gimme Likkle One Drop,KKpcQIfIAi8;SOLDAT Tatane Naviguer ( Seggae ),a0lqwNj41V0;Koffee - Raggamuffin (Official Audio),4HSO9YtEAyA",,koffee,raggamuffin,
Jacob Miller - On The 12 Days Of Ismas,CE8XZ9ZcXGk,roots,6,"Jacob Miller - Healing Of The Nation,_vmMZ0cEOdw;Jacob Miller - Crazy Rum & Wine [Unfinished Symphony LP],LlOD8uJfyKQ;Jacob Miller - Chapter A Day,1kLR0JTMw6A;Jacob Miller - Come Seek Jah,kcYb_SG08_E;Ragga do Sentimento 2019 Limpo,6WWq3hv4D7M;Alpha Steppa & Nai-Jah - Biko (on London Bus) Full Length #streetdub,8rX2Oijeoqs;General Levy - Dubplate - Little Lion Sound 2015,-FaZv9b_leo;James Brown - Send Me Some Loving [Up Town],rDunTLYqQao;The Rastafarians - Orthodox (full album),e5obZ2J1nEs;JACOB MILLER - Healing Of The Nation [1978],1T6mwAFBLVE;Jacob Miller - Tenement Yard,g5sOdcK2hp4;Jacob Miller: I am Natty,HDEUeT88ajQ;Jacob Miller - Inner Circle Mixed Up Moods,t1BDrHmiO3c;Jacob Miller - On The 12 Days Of Ismas,CE8XZ9ZcXGkJacob Miller - On The 12 Days Of Ismas,CE8XZ9ZcXGk",,jacobmiller,onthedaysofismas,
ISIS 2020,1iOBo0QXpXw,roots,4,"ISIS 2020,1iOBo0QXpXw",,isis,,
More Relation - Don't Be Angry,gcrNWNJkj3g,roots,4,"More Relation - Misled Love,wUV0zHfz4Hc;Justin Hinds & Dominoes - Fire Is A Desire [Wolf],zaNcx1li1Fc;More Relation - Cartoon Actor (More Relation),7zbeL_HNKXM;More Relation - Don't Be Angry,gcrNWNJkj3gMore Relation - Don't Be Angry,gcrNWNJkj3g",,morerelation,dontbeangry,
Dj Maphorisa x Kabza De Small ft Mhaw Keys - Koko,c0fuyILii2g,zimaKweito,2,"Dj Maphorisa x Kabza De Small ft Mhaw Keys - Koko,c0fuyILii2g;DJ Maphorisa x Kabza De Small- Lorch Ft. Semi Tee Miano & Kammu Dee,usVFXbTNHJEDj Maphorisa x Kabza De Small ft Mhaw Keys - Koko,c0fuyILii2gDj Maphorisa x Kabza De Small ft Mhaw Keys - Koko,c0fuyILii2g",,djmaphorisaxkabzadesmall,koko,mhawkeys
DJ Tira Feat Joocy - Thank You Mr DJ (Official Music Video),U3B1Z4fLxG0,zimaKweito,4,"DJ Tira Feat Joocy - Thank You Mr DJ (Official Music Video),U3B1Z4fLxG0DJ Tira Feat Joocy - Thank You Mr DJ (Official Music Video),U3B1Z4fLxG0DJ Tira Feat Joocy - Thank You Mr DJ (Official Music Video),U3B1Z4fLxG0",,djtira,thankyoumrdj,joocy
Yemi Alade - Shake (Official Video) ft. Duncan Mighty,IZ7454nLASs,zimaKweito,4,"Yemi Alade - Oga (Lyric Video),lmz0kKUaTdA;Yemi Alade - Number One (Official Video),P-MjbXH5uKY;Yemi Alade - Oh My Gosh (Official Video),2DPL4dPAXyg;Yemi Alade - Issokay (Official Video),krLebTXtvtw;Yemi Alade - Oh My Gosh (Official Audio),GdIe0cX8etk;Yemi Alade - How I Feel (Official Video),puV5jZcTzJI;MAXI PRIEST ft. YEMI ALADE  - THIS WOMAN PRODUCED BY YOUNG D- OFFICIAL MUSIC VIDEO HD - 2018 NAIJA,RCpViXj57TU;Jahvillani - Heaven On Earth - December 2018,lVsQgWcg4AU;Yemi Alade - Charliee (Official Video),IQ0iBgHCLZ4;Yemi Alade - Oga (Official Video),62p5SaEzch8;Yemi Alade - Yaji (Official Audio) ft. Slimcase Brainee,07jTWKCq_OQ;MHD - Aleo feat Yemi Alade ( clip officiel ),PSh2N_27TNc;Yemi Alade - Johnny (Official Music Video),C_XkTKoDI18;Yemi Alade - Africa ft. Sauti Sol (Official Music Video),kAPEntGix4M;Yemi Alade - Bounce (Official Video),by5MuI-GilM;Yemi Alade - Na Gode ft. Selebobo (Official Music Video),a8dqVuHmj5k;Yemi Alade - Home (Official Video),BxB30v445_8;Yemi Alade - Give Dem (Official Video),Wx9jCaCU-hM;Yemi Alade - Vibe (Official Video),s-aDaUaR4O4;Yemi Alade - Shake (Official Video) ft. Duncan Mighty,IZ7454nLASsTapencey - Shake [Never Give Up ""Album""] February 2019,1bF7fn_tw8U;070 Shake - I Laugh When I'm With Friends But Sad When I'm Alone  | A COLORS SHOW,s3kp8zKo-Ns;Mr. Peppa - Shake [Wave Runner Riddim] June 2019,fv6mxryn0cE;Yemi Alade - Shake (Official Video) ft. Duncan Mighty,IZ7454nLASs",,yemialade,shake,
Tiwa Savage - Long Time ft. Wizkid (Official Video),_FzN54OVCkg,zimaKweito,5,"iwa Savage - My Heart ft. Rudeboy Mr P (Official Video),xqW5bxrsNW0;Tiwa Savage - Tiwa's Vibe ( Official Music Video ),k8N3_tmUR90;Ladipoe ft. Tiwa Savage - Are You Down ( Official Music Video ),F3D-0HZyi6I;Tiwa Savage -  AfroRepublik Recap,fOVBicEtcP0;Tiwa Savage - Labalaba ( Official Audio ),2sXkRy7bBh4;Tiwa Savage - Tiwa's Vibe ( Official Audio ),JVr4C8MRti4;Tiwa Savage  - Get It Now ( Official Music Video ),XyHDHcv9PrU;Di'Ja  Ft. Tiwa Savage - The Way You Are ( Gbadun You ) [ Official Music Video ],lRMlbYII6fY;Tiwa Savage Ft. Omarion - Get It Now Remix ( Official Music Video ),dyoGXhIj1UA;Tiwa Savage - All Over ( Official Music Video ),dFBQzRNsMK0;Tiwa Savage Ft.  Wizkid & Spellz  - Ma Lo ( Official Music Video ),U4fqMMKo9ns;Vegedream - C'est mon année,asesUbevY4c;Henrique Lima - Joga a Tabaca na Frente do Paredão (NVI Filmes),JzCKJ4p69mw;Planky - Perilous Times [Official Music Video HD],Qbbp2nKl-t0;Twig - One Stop - July 2018,dGL8bokdQ9w;Tiwa Savage - One  ( Official Music Video ),LENsISih-Kc;Tiwa Savage Ft  Duncan Mighty - Lova Lova ( Official Music Video ),Qbx3UNcoC1Q;Tiwa Savage Ft  Duncan Mighty - Lova Lova ( Official Audio ),m-Wepo2mVA8;Tiwa Savage  Ft.  Wizkid & Spellz - Ma Lo,tdUIiIVZ3D4;Tiwa Savage Ft. Busy Signal - Key To The City Remix ( Official Music Video ),LfnTZLage8g;Tiwa Savage - ""49-99"" (Official Video),IOoNEi8BlgM;Boj ft Tiwa Savage - Your Love (Mogbe) [Official Video],J2dO602NoBY;Tiwa Savage - My Body feat. Rudeboy Mr P [Official Video],Xo4M82DNu54;Tiwa Savage - Attention | A COLORS SHOW,t5_TBOjKWf8;Tiwa Savage - Long Time ft. Wizkid (Official Video),_FzN54OVCkgThe San Antones feat. Brother Culture - Long Time Music [Official Video 2019],y0jgIswA53k;Tiwa Savage - Long Time ft. Wizkid (Official Video),_FzN54OVCkgWizkid - Stew Vibes ft. O.L (Official Video),wgkPpH1QV8w;WizKid - Master Groove (Audio),My7eVeca9DA;Wizkid - Forever ft. Ycee (Official Video),16GSM73Y25o;WizKid - Fever (Official Video),haA7DpK9Z4k;Wizkid - No Stress ft. Drake (Official Video),Pz7EFCKimJs;WizKid - Fever (Audio),Y65E6xXyEF4;Wizkid - Need Me ft. Kiss Daniel (Official Video),LFLGeZ5nXrQ;Wizkid - Bamilo [Official Video] feat. MayD,_xKZKtwt-uY;Wizkid - Soco Baby ft. Eugy (Official Video),9xmzWbrw3RM;Wizkid - Bad Energy Remix ft. Simi (Official Video),gKxS9ca5Dgk;Future - With You ft. Wizkid (Official Video),7826Kq1Ul3Y;Wizkid - Pass Me ft. Maleek Berry D'Banj (Official Video),EN0CpsZgW7Y;Wizkid - Soco Ft. Afizze [Official Video],UD5Ef1Orf3o;Wizkid - My Love Ft. May D (Official Video),_z_Uyk6ArZM;Wizkid - Soco Ft. Eugy [Official Video],9A7yCykE4Mc;Wizkid - Fake Love Ft. Runtown Emtee [Official Video],qayghboE10o;WizKid - Come Closer ft. Drake,vqW18C4plZ8;D'Prince ft. Wizkid - So Nice ( Official Dance Video ),oI7b71Fcrbg;Kelvin Sean - Love Zone Ft. Wizkid [Official Video],Pf9015YKmTc;Wizkid - Gang Up Ft. Emtee [Official Video],SLpnbWDx2SA;MUT4Y FT WIZKID - MANYA (OFFICIAL VIDEO) 2017,-qMZMyH7pWU;DJ Henry X feat. Wizkid - Like This (Official Music Video),2mCEN2XS17U;R2Bees ft. Wizkid - Tonight (OFFICIAL VIDEO),GcQSo0mrjBo;Wizkid - Get It Ft. Kiss Daniel [Official Video],GNGQ6H8h2JI;Wizkid - For Me Ft. Burna Boy [Official Video],xZQQmJLYZGY;Wizkid - Kana Love Ft. Dotman [Official Video],Pv8SWpHhNHo;Wizkid - Dance feat. Patoranking [Official Video],gWzm0oRi7Wo;Jay C ""Rwendo"" Album Mixtape By Dj Young Freeze [December 2018] Zimdancehall,RnTqHNVjxmw;Wizkid - Psycho ft. Kcee (Official Video),9XRWEEJ-TTk;Rihanna - Mercy ft. WizKid (Official Music Video),PDq_IHl6y7g;Wizkid - Pop Up ft. Ycee [Official Video],m6zD1FmzFqk;Tekno - Baby ft. Wizkid (Official Video),LmbMfKtz7ag;Wizkid - Jofumi (Official Video),Wej-VRCBc6E;Wizkid - Go Around (Official Video) Feat. Zara Larsson,D_8o3lhyP6g;Wizkid - Kilode Ft. Tekno & Reekado Banks (Official Video),WRBrx4ibwIA;Jeezas - We Got Doe - December 2018,Ko0l93NdegM;Aidonia - Big Baller (Benzema),oKVCA_iJcoI;Captain Barkey - Dun A Rapist - August 2018,PxLSnH-Ph9k;MHD Ft WizKid - Bella (Official Behind The Scenes) | Link Up TV,AZegBChsFpM;Wizkid - Fine Baby feat. Cassper Nyovest [Official Video],c-1VchH0yGY;Wizkid - Feeling You feat. Stefflon Don Justine Skye (Official Video),5KFpMIeW9YA;Wizkid - Pop Up ft. Ycee (Official Video),m6zD1FmzFqk;Wizkid - ZeZe feat. SZA & Ty Dolla $ign (Official Music Video),hk4lFIXa9cI;WizKid - Come Closer ft. Drake (Official Video),vqW18C4plZ8;Trupa Banton Ft WizKid - Stay Far Remix - October 2018,9cBHIX9mqL0;Wizkid - Hold On feat. Cardi B Nicki Minaj (Official Video),x6EYSjvlyqg;Ciara - Good Loving ft. Wizkid (Official Video),OCFZnmUDt2U;WizKid - Good Times feat. Dua Lipa (Official Video),t_7Dq2GXo98;WizKid - Hustle ft. Drake (Official Video),nmy_jfydyxY;Wizkid - Sade (Official Video),DxIaNoUqf_c;Wizkid - Medicine ft. Flavour (Official Video),8YiQOqLPsI4;Wizkid - Wasted ft. Ceeza Milli (Official Video),w-h8hHY6NpQ;Velisar - Fears (Official Video),chh3Oay5mxU;Kizz Daniel - For You ft. WizKid (Official Video),4f73HnCKq8Q;Kizz Daniel - For You ft. Wizkid (Official",,tiwasavage,longtime,wizkid
